Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-Mar-18,501.8,506.9,496.45,503.5,502.6807565,426524,3340,214405407,239528,56.16,10.45,1.7
27-Mar-18,505,512,503.6,505.25,507.4566436,367812,3500,186648643,152790,41.54,8.4,0.25
28-Mar-18,501.2,504.7,493,495.4,498.695267,215021,3294,107229955,77844,36.2,11.7,-5.8
02-Apr-18,499.9,509.5,496.4,507.8,504.8726864,157658,2615,79597218,38262,24.27,13.1,7.9
03-Apr-18,505.4,512.85,505.2,510.25,509.2594332,154190,2544,78522712,36045,23.38,7.65,4.85
04-Apr-18,512.5,514.95,501,502,508.0221689,204025,2815,103649223,59319,29.07,13.95,-10.5
05-Apr-18,505,513,505,507.8,508.8156225,162612,2263,82739526,45306,27.86,8,2.8
06-Apr-18,506,515.2,506,512.4,511.9652079,216601,2753,110892176,45105,20.82,9.2,6.4
09-Apr-18,512.5,517.9,507.55,510.85,512.8329169,175709,2309,90109359,29280,16.66,10.35,-1.65
10-Apr-18,511,515.95,506.55,508,508.8120538,425377,2583,216436945,229909,54.05,9.4,-3
11-Apr-18,509,523.3,509,520.7,517.8387294,439981,6487,227839202,104491,23.75,14.3,11.7
12-Apr-18,521.5,525,510.3,514.85,515.0817708,166025,2388,85516451,43092,25.96,14.7,-6.65
13-Apr-18,515,519.65,510.7,513.2,514.9740625,119094,1806,61330321,25710,21.59,8.95,-1.8
16-Apr-18,510.2,521.3,510.2,519.65,517.1828418,143255,2066,74089028,36507,25.48,11.1,9.45
17-Apr-18,521,522,510.55,513.05,513.7689282,229314,3278,117814408,48647,21.21,11.45,-7.95
18-Apr-18,513.5,525,510.35,511.9,514.1325917,163253,2301,83933688,30353,18.59,14.65,-1.6
19-Apr-18,514,515.1,507.45,508.8,508.4510985,536814,2025,272943668,422283,78.66,7.65,-5.2
20-Apr-18,508.5,509,502.5,505.4,504.702223,127619,2253,64409593,38484,30.16,6.5,-3.1
23-Apr-18,505.9,515.4,505.9,514.2,512.4329314,222511,2432,114021964,74153,33.33,9.5,8.3
24-Apr-18,517.8,523.55,512.95,517.65,519.2132722,268877,3073,139604507,105741,39.33,10.6,-0.15
25-Apr-18,515,521.3,511.2,514.3,516.8679668,118402,1817,61198201,30807,26.02,10.1,-0.7
26-Apr-18,514.5,522.8,511,512.55,515.1579593,235434,4118,121285699,122683,52.11,11.8,-1.95
27-Apr-18,516,526.1,515.5,524.25,521.0460552,290608,3628,151420152,61652,21.21,10.6,8.25
30-Apr-18,529,531.25,525.65,528.15,528.2307923,239683,3026,126607941,31559,13.17,5.6,-0.85
02-May-18,530.95,531.25,510.75,515.55,521.1024844,361938,3910,188606791,84891,23.45,20.5,-15.4
03-May-18,519.95,537.5,511.5,534.5,523.5307771,541003,6665,283231721,126896,23.46,26,14.55
04-May-18,529.7,533.2,516.6,518.75,525.0678426,323985,4364,170114105,71508,22.07,16.6,-10.95
07-May-18,518.75,520,507.25,513.55,512.1114856,243323,3128,124608503,44116,18.13,12.75,-5.2
08-May-18,515,519.9,508.9,511.5,513.5187998,200295,2272,102855248,32889,16.42,11,-3.5
09-May-18,511.6,514.5,505.1,506.3,509.9895452,196082,2207,99999770,47890,24.42,9.4,-5.3
10-May-18,506.25,509.9,495.5,496.95,501.5862156,185935,4420,93262433,69643,37.46,14.4,-9.3
11-May-18,496,496,468.05,471.85,478.5112298,750907,11974,359317432,230224,30.66,27.95,-24.15
14-May-18,473,487.5,471.35,474.05,480.3532834,404276,6086,194195304,79588,19.69,16.15,1.05
15-May-18,472.55,479.95,459.45,468.25,473.0669074,655907,7812,310287896,280466,42.76,20.5,-4.3
16-May-18,469.1,473,462.55,471.85,468.2372267,241794,3274,113216952,35538,14.7,10.45,2.75
17-May-18,470.1,485.65,468.25,480.1,477.1988787,436477,8019,208286335,94448,21.64,17.4,10
18-May-18,489.7,489.7,463,464.7,473.1932861,534715,6336,253023548,117673,22.01,26.7,-25
21-May-18,464.7,467,442.2,443.8,451.2571402,422610,6560,190705780,144988,34.31,24.8,-20.9
22-May-18,447.5,455.9,434.8,453,446.122113,369584,5339,164879595,67786,18.34,21.1,5.5
23-May-18,454,461.05,449.5,451.95,456.3285369,254288,3823,116038871,46936,18.46,11.55,-2.05
24-May-18,455,469.5,451.6,462.05,463.1469056,345596,5079,160061718,63353,18.33,17.9,7.05
25-May-18,465.6,472,456.45,466.55,463.1970803,369149,4741,170988739,83626,22.65,15.55,0.95
28-May-18,487.7,504.7,481.7,499.7,497.4527155,1147692,14707,570922502,225362,19.64,23,12
29-May-18,498,509.7,490.7,498.5,501.8594795,616451,6266,309371778,171335,27.79,19,0.5
30-May-18,498,503.2,492.3,494.75,497.3296824,247062,4073,122871266,63889,25.86,10.9,-3.25
31-May-18,495,496.2,475,480.15,485.8244444,274198,3825,133212091,69247,25.25,21.2,-14.85
01-Jun-18,484.95,489.95,479.25,482.9,484.1295887,215559,2874,104358490,30075,13.95,10.7,-2.05
04-Jun-18,486,490.5,477,478.5,485.3979806,1896939,3149,920770360,41503,2.19,13.5,-7.5
05-Jun-18,477.8,483.05,470.5,473.65,477.4140623,168180,2772,80291497,30742,18.28,12.55,-4.15
06-Jun-18,475,491.8,473.35,488.85,483.6316787,261261,3761,126354096,42777,16.37,18.45,13.85
07-Jun-18,492,493.95,485.8,488.5,489.7247924,150312,2507,73611513,29213,19.43,8.15,-3.5
08-Jun-18,485.15,532.65,485.15,528.2,521.2060741,1646767,24139,858304963,339557,20.62,47.5,43.05
11-Jun-18,531.9,544,526.2,535,536.8944704,1170458,14888,628412428,202042,17.26,17.8,3.1
